unidade;mes;ano;grau;escore;predicao_obito;saidas;obitos_ocorridos;obitos_esperados
HAC;Setembro;2025;I;0 a 4;4;2;0;0,08
HAC;Setembro;2025;II;5 a 9;8;9;0;0,72
HAC;Setembro;2025;III;10 a 14;15;20;2;3,0
HAC;Setembro;2025;IV;15 a 19;25;6;0;1,5
HAC;Setembro;2025;V;20 a 24;40;7;1;2,8
HAC;Setembro;2025;VI;25 a 29;55;1;1;0,55
HAC;Setembro;2025;VII;30 a 34;75;0;0;0,0
HAC;Setembro;2025;VIII;> 34;85;1;1;0,85
HAC;Outubro;2025;I;0 a 4;4;2;0;0,08
HAC;Outubro;2025;II;5 a 9;8;17;0;1,36
HAC;Outubro;2025;III;10 a 14;15;20;1;3,0
HAC;Outubro;2025;IV;15 a 19;25;10;1;2,5
HAC;Outubro;2025;V;20 a 24;40;3;2;1,2
HAC;Outubro;2025;VI;25 a 29;55;2;2;1,1
HAC;Outubro;2025;VII;30 a 34;75;0;0;0,0
HAC;Outubro;2025;VIII;> 34;85;0;0;0,0
HAC;Novembro;2025;I;0 a 4;4;0;0;0,0
HAC;Novembro;2025;II;5 a 9;8;8;0;0,64
HAC;Novembro;2025;III;10 a 14;15;12;1;1,8
HAC;Novembro;2025;IV;15 a 19;25;11;1;2,75
HAC;Novembro;2025;V;20 a 24;40;3;1;1,2
HAC;Novembro;2025;VI;25 a 29;55;0;0;0,0
HAC;Novembro;2025;VII;30 a 34;75;0;0;0,0
HAC;Novembro;2025;VIII;> 34;85;0;0;0,0
HAC;Dezembro;2025;I;0 a 4;4;0;0;0,0
HAC;Dezembro;2025;II;5 a 9;8;2;0;0,16
HAC;Dezembro;2025;III;10 a 14;15;11;3;1,65
HAC;Dezembro;2025;IV;15 a 19;25;5;2;1,25
HAC;Dezembro;2025;V;20 a 24;40;1;0;0,4
HAC;Dezembro;2025;VI;25 a 29;55;1;0;0,55
HAC;Dezembro;2025;VII;30 a 34;75;0;0;0,0
HAC;Dezembro;2025;VIII;> 34;85;1;1;0,85
HEM;Janeiro;2025;I;0 a 4;4;1;0;0,04
HEM;Janeiro;2025;II;5 a 9;8;11;1;0,88
HEM;Janeiro;2025;III;10 a 14;15;10;0;1,5
HEM;Janeiro;2025;IV;15 a 19;25;6;1;1,5
HEM;Janeiro;2025;V;20 a 24;40;5;0;2,0
HEM;Janeiro;2025;VI;25 a 29;55;5;1;2,75
HEM;Janeiro;2025;VII;30 a 34;75;0;0;0,0
HEM;Janeiro;2025;VIII;> 34;85;2;1;1,7
HEM;Fevereiro;2025;I;0 a 4;4;2;1;0,08
HEM;Fevereiro;2025;II;5 a 9;8;10;0;0,8
HEM;Fevereiro;2025;III;10 a 14;15;8;3;1,2
HEM;Fevereiro;2025;IV;15 a 19;25;5;2;1,25
HEM;Fevereiro;2025;V;20 a 24;40;4;2;1,6
HEM;Fevereiro;2025;VI;25 a 29;55;2;0;1,1
HEM;Fevereiro;2025;VII;30 a 34;75;1;0;0,75
HEM;Fevereiro;2025;VIII;> 34;85;0;0;0,0
HEM;Mar̤o;2025;I;0 a 4;4;3;0;0,12
HEM;Mar̤o;2025;II;5 a 9;8;12;0;0,96
HEM;Mar̤o;2025;III;10 a 14;15;7;0;1,05
HEM;Mar̤o;2025;IV;15 a 19;25;5;1;1,25
HEM;Mar̤o;2025;V;20 a 24;40;2;1;0,8
HEM;Mar̤o;2025;VI;25 a 29;55;4;4;2,2
HEM;Mar̤o;2025;VII;30 a 34;75;3;3;2,25
HEM;Mar̤o;2025;VIII;> 34;85;1;0;0,85
HEM;Abril;2025;I;0 a 4;4;4;0;0,16
HEM;Abril;2025;II;5 a 9;8;8;2;0,64
HEM;Abril;2025;III;10 a 14;15;9;1;1,35
HEM;Abril;2025;IV;15 a 19;25;4;0;1,0
HEM;Abril;2025;V;20 a 24;40;4;3;1,6
HEM;Abril;2025;VI;25 a 29;55;3;2;1,65
HEM;Abril;2025;VII;30 a 34;75;3;2;2,25
HEM;Abril;2025;VIII;> 34;85;0;0;0,0
HEM;Maio;2025;I;0 a 4;4;4;1;0,16
HEM;Maio;2025;II;5 a 9;8;6;0;0,48
HEM;Maio;2025;III;10 a 14;15;7;0;1,05
HEM;Maio;2025;IV;15 a 19;25;7;0;1,75
HEM;Maio;2025;V;20 a 24;40;1;0;0,4
HEM;Maio;2025;VI;25 a 29;55;3;2;1,65
HEM;Maio;2025;VII;30 a 34;75;4;4;3,0
HEM;Maio;2025;VIII;> 34;85;3;1;2,55
HEM;Junho;2025;I;0 a 4;4;3;0;0,12
HEM;Junho;2025;II;5 a 9;8;13;1;1,04
HEM;Junho;2025;III;10 a 14;15;14;3;2,1
HEM;Junho;2025;IV;15 a 19;25;3;2;0,75
HEM;Junho;2025;V;20 a 24;40;7;1;2,8
HEM;Junho;2025;VI;25 a 29;55;4;4;2,2
HEM;Junho;2025;VII;30 a 34;75;4;3;3,0
HEM;Junho;2025;VIII;> 34;85;0;0;0,0
HEM;Julho;2025;I;0 a 4;4;0;0;0,0
HEM;Julho;2025;II;5 a 9;8;7;1;0,56
HEM;Julho;2025;III;10 a 14;15;15;0;2,25
HEM;Julho;2025;IV;15 a 19;25;11;0;2,75
HEM;Julho;2025;V;20 a 24;40;5;0;2,0
HEM;Julho;2025;VI;25 a 29;55;11;5;6,05
HEM;Julho;2025;VII;30 a 34;75;3;2;2,25
HEM;Julho;2025;VIII;> 34;85;0;0;0,0
HEM;Agosto;2025;I;0 a 4;4;2;0;0,08
HEM;Agosto;2025;II;5 a 9;8;12;0;0,96
HEM;Agosto;2025;III;10 a 14;15;18;2;2,7
HEM;Agosto;2025;IV;15 a 19;25;6;1;1,5
HEM;Agosto;2025;V;20 a 24;40;6;3;2,4
HEM;Agosto;2025;VI;25 a 29;55;4;2;2,2
HEM;Agosto;2025;VII;30 a 34;75;1;1;0,75
HEM;Agosto;2025;VIII;> 34;85;1;1;0,85
HEM;Setembro;2025;I;0 a 4;4;0;0;0,0
HEM;Setembro;2025;II;5 a 9;8;8;0;0,64
HEM;Setembro;2025;III;10 a 14;15;20;3;3,0
HEM;Setembro;2025;IV;15 a 19;25;12;1;3,0
HEM;Setembro;2025;V;20 a 24;40;1;0;0,4
HEM;Setembro;2025;VI;25 a 29;55;5;2;2,75
HEM;Setembro;2025;VII;30 a 34;75;2;2;1,5
HEM;Setembro;2025;VIII;> 34;85;1;1;0,85
HEM;Outubro;2025;I;0 a 4;4;2;0;0,08
HEM;Outubro;2025;II;5 a 9;8;11;2;0,88
HEM;Outubro;2025;III;10 a 14;15;12;2;1,8
HEM;Outubro;2025;IV;15 a 19;25;8;3;2,0
HEM;Outubro;2025;V;20 a 24;40;6;3;2,4
HEM;Outubro;2025;VI;25 a 29;55;2;1;1,1
HEM;Outubro;2025;VII;30 a 34;75;1;1;0,75
HEM;Outubro;2025;VIII;> 34;85;0;0;0,0
HEM;Novembro;2025;I;0 a 4;4;0;0;0,0
HEM;Novembro;2025;II;5 a 9;8;7;0;0,56
HEM;Novembro;2025;III;10 a 14;15;11;2;1,65
HEM;Novembro;2025;IV;15 a 19;25;3;0;0,75
HEM;Novembro;2025;V;20 a 24;40;5;2;2,0
HEM;Novembro;2025;VI;25 a 29;55;3;3;1,65
HEM;Novembro;2025;VII;30 a 34;75;2;1;1,5
HEM;Novembro;2025;VIII;> 34;85;0;0;0,0
HEM;Dezembro;2025;I;0 a 4;4;0;0;0,0
HEM;Dezembro;2025;II;5 a 9;8;10;1;0,8
HEM;Dezembro;2025;III;10 a 14;15;10;1;1,5
HEM;Dezembro;2025;IV;15 a 19;25;7;1;1,75
HEM;Dezembro;2025;V;20 a 24;40;3;1;1,2
HEM;Dezembro;2025;VI;25 a 29;55;5;3;2,75
HEM;Dezembro;2025;VII;30 a 34;75;1;1;0,75
HEM;Dezembro;2025;VIII;> 34;85;0;0;0,0
HJK;Janeiro;2025;I;0 a 4;4;5;0;0,2
HJK;Janeiro;2025;II;5 a 9;8;35;2;2,8
HJK;Janeiro;2025;III;10 a 14;15;32;4;4,8
HJK;Janeiro;2025;IV;15 a 19;25;35;7;8,75
HJK;Janeiro;2025;V;20 a 24;40;11;1;4,4
HJK;Janeiro;2025;VI;25 a 29;55;10;4;5,5
HJK;Janeiro;2025;VII;30 a 34;75;3;1;2,25
HJK;Janeiro;2025;VIII;> 34;85;0;0;0,0
HJK;Fevereiro;2025;I;0 a 4;4;6;0;0,24
HJK;Fevereiro;2025;II;5 a 9;8;24;0;1,92
HJK;Fevereiro;2025;III;10 a 14;15;43;1;6,45
HJK;Fevereiro;2025;IV;15 a 19;25;19;4;4,75
HJK;Fevereiro;2025;V;20 a 24;40;19;5;7,6
HJK;Fevereiro;2025;VI;25 a 29;55;11;3;6,05
HJK;Fevereiro;2025;VII;30 a 34;75;2;2;1,5
HJK;Fevereiro;2025;VIII;> 34;85;4;3;3,4
HJK;Mar̤o;2025;I;0 a 4;4;6;0;0,24
HJK;Mar̤o;2025;II;5 a 9;8;28;1;2,24
HJK;Mar̤o;2025;III;10 a 14;15;64;5;9,6
HJK;Mar̤o;2025;IV;15 a 19;25;29;3;7,25
HJK;Mar̤o;2025;V;20 a 24;40;15;2;6,0
HJK;Mar̤o;2025;VI;25 a 29;55;4;1;2,2
HJK;Mar̤o;2025;VII;30 a 34;75;1;1;0,75
HJK;Mar̤o;2025;VIII;> 34;85;2;0;1,7
HJK;Abril;2025;I;0 a 4;4;10;0;0,4
HJK;Abril;2025;II;5 a 9;8;35;2;2,8
HJK;Abril;2025;III;10 a 14;15;22;5;3,3
HJK;Abril;2025;IV;15 a 19;25;22;3;5,5
HJK;Abril;2025;V;20 a 24;40;19;3;7,6
HJK;Abril;2025;VI;25 a 29;55;7;5;3,85
HJK;Abril;2025;VII;30 a 34;75;4;2;3,0
HJK;Abril;2025;VIII;> 34;85;1;1;0,85
HJK;Maio;2025;I;0 a 4;4;8;0;0,32
HJK;Maio;2025;II;5 a 9;8;30;0;2,4
HJK;Maio;2025;III;10 a 14;15;35;3;5,25
HJK;Maio;2025;IV;15 a 19;25;35;6;8,75
HJK;Maio;2025;V;20 a 24;40;27;6;10,8
HJK;Maio;2025;VI;25 a 29;55;13;8;7,15
HJK;Maio;2025;VII;30 a 34;75;6;1;4,5
HJK;Maio;2025;VIII;> 34;85;1;0;0,85
HJK;Junho;2025;I;0 a 4;4;10;0;0,4
HJK;Junho;2025;II;5 a 9;8;42;0;3,36
HJK;Junho;2025;III;10 a 14;15;47;4;7,05
HJK;Junho;2025;IV;15 a 19;25;37;4;9,25
HJK;Junho;2025;V;20 a 24;40;28;7;11,2
HJK;Junho;2025;VI;25 a 29;55;15;3;8,25
HJK;Junho;2025;VII;30 a 34;75;12;7;9,0
HJK;Junho;2025;VIII;> 34;85;3;1;2,55
HJK;Julho;2025;I;0 a 4;4;11;0;0,44
HJK;Julho;2025;II;5 a 9;8;35;3;2,8
HJK;Julho;2025;III;10 a 14;15;46;8;6,9
HJK;Julho;2025;IV;15 a 19;25;50;8;12,5
HJK;Julho;2025;V;20 a 24;40;21;6;8,4
HJK;Julho;2025;VI;25 a 29;55;11;4;6,05
HJK;Julho;2025;VII;30 a 34;75;8;4;6,0
HJK;Julho;2025;VIII;> 34;85;4;3;3,4
HJK;Agosto;2025;I;0 a 4;4;9;0;0,36
HJK;Agosto;2025;II;5 a 9;8;26;1;2,08
HJK;Agosto;2025;III;10 a 14;15;52;7;7,8
HJK;Agosto;2025;IV;15 a 19;25;40;2;10,0
HJK;Agosto;2025;V;20 a 24;40;25;5;10,0
HJK;Agosto;2025;VI;25 a 29;55;9;4;4,95
HJK;Agosto;2025;VII;30 a 34;75;10;7;7,5
HJK;Agosto;2025;VIII;> 34;85;1;0;0,85
HJK;Setembro;2025;I;0 a 4;4;4;0;0,16
HJK;Setembro;2025;II;5 a 9;8;27;0;2,16
HJK;Setembro;2025;III;10 a 14;15;58;3;8,7
HJK;Setembro;2025;IV;15 a 19;25;49;5;12,25
HJK;Setembro;2025;V;20 a 24;40;29;4;11,6
HJK;Setembro;2025;VI;25 a 29;55;14;4;7,7
HJK;Setembro;2025;VII;30 a 34;75;5;5;3,75
HJK;Setembro;2025;VIII;> 34;85;5;2;4,25
HJK;Outubro;2025;I;0 a 4;4;14;0;0,56
HJK;Outubro;2025;II;5 a 9;8;45;3;3,6
HJK;Outubro;2025;III;10 a 14;15;63;3;9,45
HJK;Outubro;2025;IV;15 a 19;25;52;10;13,0
HJK;Outubro;2025;V;20 a 24;40;22;2;8,8
HJK;Outubro;2025;VI;25 a 29;55;12;6;6,6
HJK;Outubro;2025;VII;30 a 34;75;3;2;2,25
HJK;Outubro;2025;VIII;> 34;85;1;0;0,85
HJK;Novembro;2025;I;0 a 4;4;17;0;0,68
HJK;Novembro;2025;II;5 a 9;8;35;0;2,8
HJK;Novembro;2025;III;10 a 14;15;55;3;8,25
HJK;Novembro;2025;IV;15 a 19;25;36;6;9,0
HJK;Novembro;2025;V;20 a 24;40;12;4;4,8
HJK;Novembro;2025;VI;25 a 29;55;16;8;8,8
HJK;Novembro;2025;VII;30 a 34;75;9;6;6,75
HJK;Novembro;2025;VIII;> 34;85;0;0;0,0
HJK;Dezembro;2025;I;0 a 4;4;13;0;0,52
HJK;Dezembro;2025;II;5 a 9;8;43;2;3,44
HJK;Dezembro;2025;III;10 a 14;15;39;6;5,85
HJK;Dezembro;2025;IV;15 a 19;25;52;8;13,0
HJK;Dezembro;2025;V;20 a 24;40;15;3;6,0
HJK;Dezembro;2025;VI;25 a 29;55;15;9;8,25
HJK;Dezembro;2025;VII;30 a 34;75;8;6;6,0
HJK;Dezembro;2025;VIII;> 34;85;1;0;0,85
HJXXIII;Janeiro;2025;I;0 a 4;4;12;0;0,48
HJXXIII;Janeiro;2025;II;5 a 9;8;29;1;2,32
HJXXIII;Janeiro;2025;III;10 a 14;15;42;3;6,3
HJXXIII;Janeiro;2025;IV;15 a 19;25;40;2;10,0
HJXXIII;Janeiro;2025;V;20 a 24;40;21;6;8,4
HJXXIII;Janeiro;2025;VI;25 a 29;55;6;2;3,3
HJXXIII;Janeiro;2025;VII;30 a 34;75;6;6;4,5
HJXXIII;Janeiro;2025;VIII;> 34;85;1;0;0,85
HJXXIII;Fevereiro;2025;I;0 a 4;4;12;0;0,48
HJXXIII;Fevereiro;2025;II;5 a 9;8;27;0;2,16
HJXXIII;Fevereiro;2025;III;10 a 14;15;36;1;5,4
HJXXIII;Fevereiro;2025;IV;15 a 19;25;27;5;6,75
HJXXIII;Fevereiro;2025;V;20 a 24;40;26;6;10,4
HJXXIII;Fevereiro;2025;VI;25 a 29;55;9;4;4,95
HJXXIII;Fevereiro;2025;VII;30 a 34;75;4;2;3,0
HJXXIII;Fevereiro;2025;VIII;> 34;85;1;1;0,85
HJXXIII;Mar̤o;2025;I;0 a 4;4;11;0;0,44
HJXXIII;Mar̤o;2025;II;5 a 9;8;31;0;2,48
HJXXIII;Mar̤o;2025;III;10 a 14;15;36;3;5,4
HJXXIII;Mar̤o;2025;IV;15 a 19;25;44;4;11,0
HJXXIII;Mar̤o;2025;V;20 a 24;40;23;8;9,2
HJXXIII;Mar̤o;2025;VI;25 a 29;55;11;10;6,05
HJXXIII;Mar̤o;2025;VII;30 a 34;75;8;6;6,0
HJXXIII;Mar̤o;2025;VIII;> 34;85;0;0;0,0
HJXXIII;Abril;2025;I;0 a 4;4;11;0;0,44
HJXXIII;Abril;2025;II;5 a 9;8;34;0;2,72
HJXXIII;Abril;2025;III;10 a 14;15;34;1;5,1
HJXXIII;Abril;2025;IV;15 a 19;25;39;6;9,75
HJXXIII;Abril;2025;V;20 a 24;40;28;8;11,2
HJXXIII;Abril;2025;VI;25 a 29;55;10;4;5,5
HJXXIII;Abril;2025;VII;30 a 34;75;5;4;3,75
HJXXIII;Abril;2025;VIII;> 34;85;1;1;0,85
HJXXIII;Maio;2025;I;0 a 4;4;11;0;0,44
HJXXIII;Maio;2025;II;5 a 9;8;18;0;1,44
HJXXIII;Maio;2025;III;10 a 14;15;43;2;6,45
HJXXIII;Maio;2025;IV;15 a 19;25;40;4;10,0
HJXXIII;Maio;2025;V;20 a 24;40;24;4;9,6
HJXXIII;Maio;2025;VI;25 a 29;55;7;4;3,85
HJXXIII;Maio;2025;VII;30 a 34;75;7;5;5,25
HJXXIII;Maio;2025;VIII;> 34;85;5;3;4,25
HJXXIII;Junho;2025;I;0 a 4;4;7;0;0,28
HJXXIII;Junho;2025;II;5 a 9;8;30;0;2,4
HJXXIII;Junho;2025;III;10 a 14;15;47;1;7,05
HJXXIII;Junho;2025;IV;15 a 19;25;42;6;10,5
HJXXIII;Junho;2025;V;20 a 24;40;31;10;12,4
HJXXIII;Junho;2025;VI;25 a 29;55;5;2;2,75
HJXXIII;Junho;2025;VII;30 a 34;75;4;3;3,0
HJXXIII;Junho;2025;VIII;> 34;85;4;4;3,4
HJXXIII;Julho;2025;I;0 a 4;4;13;0;0,52
HJXXIII;Julho;2025;II;5 a 9;8;38;0;3,04
HJXXIII;Julho;2025;III;10 a 14;15;40;0;6,0
HJXXIII;Julho;2025;IV;15 a 19;25;37;5;9,25
HJXXIII;Julho;2025;V;20 a 24;40;13;6;5,2
HJXXIII;Julho;2025;VI;25 a 29;55;8;5;4,4
HJXXIII;Julho;2025;VII;30 a 34;75;2;0;1,5
HJXXIII;Julho;2025;VIII;> 34;85;1;1;0,85
HJXXIII;Agosto;2025;I;0 a 4;4;6;0;0,24
HJXXIII;Agosto;2025;II;5 a 9;8;18;0;1,44
HJXXIII;Agosto;2025;III;10 a 14;15;37;0;5,55
HJXXIII;Agosto;2025;IV;15 a 19;25;48;5;12,0
HJXXIII;Agosto;2025;V;20 a 24;40;23;4;9,2
HJXXIII;Agosto;2025;VI;25 a 29;55;8;0;4,4
HJXXIII;Agosto;2025;VII;30 a 34;75;3;1;2,25
HJXXIII;Agosto;2025;VIII;> 34;85;2;2;1,7
HJXXIII;Setembro;2025;I;0 a 4;4;12;0;0,48
HJXXIII;Setembro;2025;II;5 a 9;8;21;0;1,68
HJXXIII;Setembro;2025;III;10 a 14;15;47;2;7,05
HJXXIII;Setembro;2025;IV;15 a 19;25;46;4;11,5
HJXXIII;Setembro;2025;V;20 a 24;40;27;4;10,8
HJXXIII;Setembro;2025;VI;25 a 29;55;14;2;7,7
HJXXIII;Setembro;2025;VII;30 a 34;75;10;4;7,5
HJXXIII;Setembro;2025;VIII;> 34;85;1;0;0,85
HJXXIII;Outubro;2025;I;0 a 4;4;8;1;0,32
HJXXIII;Outubro;2025;II;5 a 9;8;34;1;2,72
HJXXIII;Outubro;2025;III;10 a 14;15;52;3;7,8
HJXXIII;Outubro;2025;IV;15 a 19;25;36;5;9,0
HJXXIII;Outubro;2025;V;20 a 24;40;22;4;8,8
HJXXIII;Outubro;2025;VI;25 a 29;55;10;4;5,5
HJXXIII;Outubro;2025;VII;30 a 34;75;5;4;3,75
HJXXIII;Outubro;2025;VIII;> 34;85;2;2;1,7
HJXXIII;Novembro;2025;I;0 a 4;4;6;1;0,24
HJXXIII;Novembro;2025;II;5 a 9;8;28;2;2,24
HJXXIII;Novembro;2025;III;10 a 14;15;39;3;5,85
HJXXIII;Novembro;2025;IV;15 a 19;25;52;6;13,0
HJXXIII;Novembro;2025;V;20 a 24;40;19;5;7,6
HJXXIII;Novembro;2025;VI;25 a 29;55;11;3;6,05
HJXXIII;Novembro;2025;VII;30 a 34;75;6;4;4,5
HJXXIII;Novembro;2025;VIII;> 34;85;1;0;0,85
HJXXIII;Dezembro;2025;I;0 a 4;4;8;0;0,32
HJXXIII;Dezembro;2025;II;5 a 9;8;18;0;1,44
HJXXIII;Dezembro;2025;III;10 a 14;15;26;1;3,9
HJXXIII;Dezembro;2025;IV;15 a 19;25;34;6;8,5
HJXXIII;Dezembro;2025;V;20 a 24;40;23;4;9,2
HJXXIII;Dezembro;2025;VI;25 a 29;55;13;3;7,15
HJXXIII;Dezembro;2025;VII;30 a 34;75;2;1;1,5
HJXXIII;Dezembro;2025;VIII;> 34;85;1;1;0,85
HRAD;Janeiro;2025;I;0 a 4;4;0;0;0,0
HRAD;Janeiro;2025;II;5 a 9;8;0;0;0,0
HRAD;Janeiro;2025;III;10 a 14;15;1;0;0,15
HRAD;Janeiro;2025;IV;15 a 19;25;6;1;1,5
HRAD;Janeiro;2025;V;20 a 24;40;6;1;2,4
HRAD;Janeiro;2025;VI;25 a 29;55;12;0;6,6
HRAD;Janeiro;2025;VII;30 a 34;75;5;1;3,75
HRAD;Janeiro;2025;VIII;> 34;85;6;0;5,1
HRAD;Fevereiro;2025;I;0 a 4;4;0;0;0,0
HRAD;Fevereiro;2025;II;5 a 9;8;1;0;0,08
HRAD;Fevereiro;2025;III;10 a 14;15;3;0;0,45
HRAD;Fevereiro;2025;IV;15 a 19;25;6;0;1,5
HRAD;Fevereiro;2025;V;20 a 24;40;9;1;3,6
HRAD;Fevereiro;2025;VI;25 a 29;55;14;5;7,7
HRAD;Fevereiro;2025;VII;30 a 34;75;8;4;6,0
HRAD;Fevereiro;2025;VIII;> 34;85;10;3;8,5
HRAD;Mar̤o;2025;I;0 a 4;4;0;0;0,0
HRAD;Mar̤o;2025;II;5 a 9;8;0;0;0,0
HRAD;Mar̤o;2025;III;10 a 14;15;4;0;0,6
HRAD;Mar̤o;2025;IV;15 a 19;25;9;0;2,25
HRAD;Mar̤o;2025;V;20 a 24;40;3;0;1,2
HRAD;Mar̤o;2025;VI;25 a 29;55;9;1;4,95
HRAD;Mar̤o;2025;VII;30 a 34;75;9;1;6,75
HRAD;Mar̤o;2025;VIII;> 34;85;12;4;10,2
HRAD;Abril;2025;I;0 a 4;4;0;0;0,0
HRAD;Abril;2025;II;5 a 9;8;0;0;0,0
HRAD;Abril;2025;III;10 a 14;15;0;0;0,0
HRAD;Abril;2025;IV;15 a 19;25;3;0;0,75
HRAD;Abril;2025;V;20 a 24;40;8;1;3,2
HRAD;Abril;2025;VI;25 a 29;55;6;1;3,3
HRAD;Abril;2025;VII;30 a 34;75;12;4;9,0
HRAD;Abril;2025;VIII;> 34;85;12;6;10,2
HRAD;Maio;2025;I;0 a 4;4;0;0;0,0
HRAD;Maio;2025;II;5 a 9;8;0;0;0,0
HRAD;Maio;2025;III;10 a 14;15;1;0;0,15
HRAD;Maio;2025;IV;15 a 19;25;1;0;0,25
HRAD;Maio;2025;V;20 a 24;40;5;0;2,0
HRAD;Maio;2025;VI;25 a 29;55;15;4;8,25
HRAD;Maio;2025;VII;30 a 34;75;10;1;7,5
HRAD;Maio;2025;VIII;> 34;85;9;6;7,65
HRAD;Junho;2025;I;0 a 4;4;0;0;0,0
HRAD;Junho;2025;II;5 a 9;8;1;0;0,08
HRAD;Junho;2025;III;10 a 14;15;1;0;0,15
HRAD;Junho;2025;IV;15 a 19;25;6;0;1,5
HRAD;Junho;2025;V;20 a 24;40;9;0;3,6
HRAD;Junho;2025;VI;25 a 29;55;8;2;4,4
HRAD;Junho;2025;VII;30 a 34;75;5;2;3,75
HRAD;Junho;2025;VIII;> 34;85;16;9;13,6
HRAD;Julho;2025;I;0 a 4;4;0;0;0,0
HRAD;Julho;2025;II;5 a 9;8;0;0;0,0
HRAD;Julho;2025;III;10 a 14;15;1;0;0,15
HRAD;Julho;2025;IV;15 a 19;25;2;0;0,5
HRAD;Julho;2025;V;20 a 24;40;7;2;2,8
HRAD;Julho;2025;VI;25 a 29;55;10;1;5,5
HRAD;Julho;2025;VII;30 a 34;75;11;3;8,25
HRAD;Julho;2025;VIII;> 34;85;11;4;9,35
HRAD;Agosto;2025;I;0 a 4;4;0;0;0,0
HRAD;Agosto;2025;II;5 a 9;8;0;0;0,0
HRAD;Agosto;2025;III;10 a 14;15;4;0;0,6
