unidade;mes;ano;grau;escore;predicao_obito;saidas;obitos_ocorridos;obitos_esperados
HEM;novembro;2020;III;10 a 14;15;16;1;2,4
HEM;novembro;2020;IV;15 a 19;25;13;1;3,25
HEM;novembro;2020;V;20 a 24;40;17;2;6,8
HEM;novembro;2020;VI;25 a 29;55;3;0;1,65
HEM;novembro;2020;VII;30 a 34;75;3;0;2,25
HEM;novembro;2020;VIII;> 34;85;3;2;2,55
HEM;dezembro;2020;I;0 a 4;4;0;0;0,0
HEM;dezembro;2020;II;5 a 9;8;7;1;0,56
HEM;dezembro;2020;III;10 a 14;15;26;7;3,9
HEM;dezembro;2020;IV;15 a 19;25;32;9;8,0
HEM;dezembro;2020;V;20 a 24;40;13;3;5,2
HEM;dezembro;2020;VI;25 a 29;55;9;6;4,95
HEM;dezembro;2020;VII;30 a 34;75;6;3;4,5
HEM;dezembro;2020;VIII;> 34;85;5;5;4,25
HAC;janeiro;2020;I;0 a 4;4;1;0;0,04
HAC;janeiro;2020;II;5 a 9;8;7;0;0,56
HAC;janeiro;2020;III;10 a 14;15;14;0;2,1
HAC;janeiro;2020;IV;15 a 19;25;11;2;2,75
HAC;janeiro;2020;V;20 a 24;40;3;1;1,2
HAC;janeiro;2020;VI;25 a 29;55;1;1;0,55
HAC;janeiro;2020;VII;30 a 34;75;1;1;0,75
HAC;janeiro;2020;VIII;> 34;85;0;0;0,0
HAC;fevereiro;2020;I;0 a 4;4;0;0;0,0
HAC;fevereiro;2020;II;5 a 9;8;11;0;0,88
HAC;fevereiro;2020;III;10 a 14;15;10;0;1,5
HAC;fevereiro;2020;IV;15 a 19;25;8;0;2,0
HAC;fevereiro;2020;V;20 a 24;40;5;1;2,0
HAC;fevereiro;2020;VI;25 a 29;55;3;2;1,65
HAC;fevereiro;2020;VII;30 a 34;75;1;0;0,75
HAC;fevereiro;2020;VIII;> 34;85;0;0;0,0
HAC;mar̤o;2020;I;0 a 4;4;2;0;0,08
HAC;mar̤o;2020;II;5 a 9;8;10;0;0,8
HAC;mar̤o;2020;III;10 a 14;15;17;1;2,55
HAC;mar̤o;2020;IV;15 a 19;25;9;2;2,25
HAC;mar̤o;2020;V;20 a 24;40;4;2;1,6
HAC;mar̤o;2020;VI;25 a 29;55;2;2;1,1
HAC;mar̤o;2020;VII;30 a 34;75;1;1;0,75
HAC;mar̤o;2020;VIII;> 34;85;0;0;0,0
HAC;abril;2020;I;0 a 4;4;1;0;0,04
HAC;abril;2020;II;5 a 9;8;8;1;0,64
HAC;abril;2020;III;10 a 14;15;11;2;1,65
HAC;abril;2020;IV;15 a 19;25;6;1;1,5
HAC;abril;2020;V;20 a 24;40;7;5;2,8
HAC;abril;2020;VI;25 a 29;55;0;0;0,0
HAC;abril;2020;VII;30 a 34;75;0;0;0,0
HAC;abril;2020;VIII;> 34;85;0;0;0,0
HAC;maio;2020;I;0 a 4;4;3;0;0,12
HAC;maio;2020;II;5 a 9;8;8;0;0,64
HAC;maio;2020;III;10 a 14;15;10;0;1,5
HAC;maio;2020;IV;15 a 19;25;9;0;2,25
HAC;maio;2020;V;20 a 24;40;7;2;2,8
HAC;maio;2020;VI;25 a 29;55;1;0;0,55
HAC;maio;2020;VII;30 a 34;75;3;1;2,25
HAC;maio;2020;VIII;> 34;85;4;3;3,4
HAC;junho;2020;I;0 a 4;4;0;0;0,0
HAC;junho;2020;II;5 a 9;8;3;0;0,24
HAC;junho;2020;III;10 a 14;15;19;0;2,85
HAC;junho;2020;IV;15 a 19;25;11;1;2,75
HAC;junho;2020;V;20 a 24;40;3;0;1,2
HAC;junho;2020;VI;25 a 29;55;3;0;1,65
HAC;junho;2020;VII;30 a 34;75;2;1;1,5
HAC;junho;2020;VIII;> 34;85;3;3;2,55
HAC;julho;2020;I;0 a 4;4;0;0;0,0
HAC;julho;2020;II;5 a 9;8;6;0;0,48
HAC;julho;2020;III;10 a 14;15;9;1;1,35
HAC;julho;2020;IV;15 a 19;25;16;0;4,0
HAC;julho;2020;V;20 a 24;40;10;5;4,0
HAC;julho;2020;VI;25 a 29;55;3;0;1,65
HAC;julho;2020;VII;30 a 34;75;0;0;0,0
HAC;julho;2020;VIII;> 34;85;3;2;2,55
HAC;agosto;2020;I;0 a 4;4;0;0;0,0
HAC;agosto;2020;II;5 a 9;8;1;0;0,08
HAC;agosto;2020;III;10 a 14;15;8;0;1,2
HAC;agosto;2020;IV;15 a 19;25;9;0;2,25
HAC;agosto;2020;V;20 a 24;40;1;0;0,4
HAC;agosto;2020;VI;25 a 29;55;6;2;3,3
HAC;agosto;2020;VII;30 a 34;75;3;2;2,25
HAC;agosto;2020;VIII;> 34;85;1;1;0,85
HAC;setembro;2020;I;0 a 4;4;5;1;0,2
HAC;setembro;2020;II;5 a 9;8;20;0;1,6
HAC;setembro;2020;III;10 a 14;15;13;0;1,95
HAC;setembro;2020;IV;15 a 19;25;7;1;1,75
HAC;setembro;2020;V;20 a 24;40;6;0;2,4
HAC;setembro;2020;VI;25 a 29;55;2;1;1,1
HAC;setembro;2020;VII;30 a 34;75;0;0;0,0
HAC;setembro;2020;VIII;> 34;85;0;0;0,0
HAC;outubro;2020;I;0 a 4;4;1;0;0,04
HAC;outubro;2020;II;5 a 9;8;13;1;1,04
HAC;outubro;2020;III;10 a 14;15;14;0;2,1
HAC;outubro;2020;IV;15 a 19;25;4;1;1,0
HAC;outubro;2020;V;20 a 24;40;2;0;0,8
HAC;outubro;2020;VI;25 a 29;55;0;0;0,0
HAC;outubro;2020;VII;30 a 34;75;2;2;1,5
HAC;outubro;2020;VIII;> 34;85;2;2;1,7
HAC;novembro;2020;I;0 a 4;4;3;0;0,12
HAC;novembro;2020;II;5 a 9;8;11;0;0,88
HAC;novembro;2020;III;10 a 14;15;16;2;2,4
HAC;novembro;2020;IV;15 a 19;25;5;1;1,25
HAC;novembro;2020;V;20 a 24;40;2;1;0,8
HAC;novembro;2020;VI;25 a 29;55;1;0;0,55
HAC;novembro;2020;VII;30 a 34;75;0;0;0,0
HAC;novembro;2020;VIII;> 34;85;0;0;0,0
HAC;dezembro;2020;I;0 a 4;4;0;0;0,0
HAC;dezembro;2020;II;5 a 9;8;5;0;0,4
HAC;dezembro;2020;III;10 a 14;15;7;0;1,05
HAC;dezembro;2020;IV;15 a 19;25;11;0;2,75
HAC;dezembro;2020;V;20 a 24;40;3;0;1,2
HAC;dezembro;2020;VI;25 a 29;55;1;0;0,55
HAC;dezembro;2020;VII;30 a 34;75;0;0;0,0
HAC;dezembro;2020;VIII;> 34;85;3;3;2,55
HRJP;janeiro;2020;I;0 a 4;4;1;0;0,04
HRJP;janeiro;2020;II;5 a 9;8;9;1;0,72
HRJP;janeiro;2020;III;10 a 14;15;11;4;1,65
HRJP;janeiro;2020;IV;15 a 19;25;12;4;3,0
HRJP;janeiro;2020;V;20 a 24;40;0;0;0,0
HRJP;janeiro;2020;VI;25 a 29;55;0;0;0,0
HRJP;janeiro;2020;VII;30 a 34;75;0;0;0,0
HRJP;janeiro;2020;VIII;> 34;85;1;0;0,85
HRJP;fevereiro;2020;I;0 a 4;4;2;0;0,08
HRJP;fevereiro;2020;II;5 a 9;8;4;0;0,32
HRJP;fevereiro;2020;III;10 a 14;15;8;0;1,2
HRJP;fevereiro;2020;IV;15 a 19;25;9;4;2,25
HRJP;fevereiro;2020;V;20 a 24;40;5;0;2,0
HRJP;fevereiro;2020;VI;25 a 29;55;3;1;1,65
HRJP;fevereiro;2020;VII;30 a 34;75;0;0;0,0
HRJP;fevereiro;2020;VIII;> 34;85;0;1;0,0
HRJP;mar̤o;2020;I;0 a 4;4;7;0;0,28
HRJP;mar̤o;2020;II;5 a 9;8;15;1;1,2
HRJP;mar̤o;2020;III;10 a 14;15;30;6;4,5
HRJP;mar̤o;2020;IV;15 a 19;25;36;9;9,0
HRJP;mar̤o;2020;V;20 a 24;40;14;3;5,6
HRJP;mar̤o;2020;VI;25 a 29;55;3;1;1,65
HRJP;mar̤o;2020;VII;30 a 34;75;0;0;0,0
HRJP;mar̤o;2020;VIII;> 34;85;1;1;0,85
HRJP;abril;2020;I;0 a 4;4;0;0;0,0
HRJP;abril;2020;II;5 a 9;8;9;1;0,72
HRJP;abril;2020;III;10 a 14;15;5;2;0,75
HRJP;abril;2020;IV;15 a 19;25;8;1;2,0
HRJP;abril;2020;V;20 a 24;40;5;1;2,0
HRJP;abril;2020;VI;25 a 29;55;0;0;0,0
HRJP;abril;2020;VII;30 a 34;75;0;0;0,0
HRJP;abril;2020;VIII;> 34;85;0;0;0,0
HRJP;maio;2020;I;0 a 4;4;1;0;0,04
HRJP;maio;2020;II;5 a 9;8;13;3;1,04
HRJP;maio;2020;III;10 a 14;15;8;2;1,2
HRJP;maio;2020;IV;15 a 19;25;26;6;6,5
HRJP;maio;2020;V;20 a 24;40;11;1;4,4
HRJP;maio;2020;VI;25 a 29;55;0;0;0,0
HRJP;maio;2020;VII;30 a 34;75;0;0;0,0
HRJP;maio;2020;VIII;> 34;85;0;0;0,0
HRJP;junho;2020;I;0 a 4;4;3;0;0,12
HRJP;junho;2020;II;5 a 9;8;30;4;2,4
HRJP;junho;2020;III;10 a 14;15;24;4;3,6
HRJP;junho;2020;IV;15 a 19;25;55;12;13,75
HRJP;junho;2020;V;20 a 24;40;27;6;10,8
HRJP;junho;2020;VI;25 a 29;55;0;0;0,0
HRJP;junho;2020;VII;30 a 34;75;0;0;0,0
HRJP;junho;2020;VIII;> 34;85;0;0;0,0
HRJP;julho;2020;I;0 a 4;4;3;0;0,12
HRJP;julho;2020;II;5 a 9;8;10;1;0,8
HRJP;julho;2020;III;10 a 14;15;14;2;2,1
HRJP;julho;2020;IV;15 a 19;25;28;15;7,0
HRJP;julho;2020;V;20 a 24;40;9;4;3,6
HRJP;julho;2020;VI;25 a 29;55;0;0;0,0
HRJP;julho;2020;VII;30 a 34;75;0;0;0,0
HRJP;julho;2020;VIII;> 34;85;0;0;0,0
HRJP;agosto;2020;I;0 a 4;4;0;0;0,0
HRJP;agosto;2020;II;5 a 9;8;10;3;0,8
HRJP;agosto;2020;III;10 a 14;15;24;1;3,6
HRJP;agosto;2020;IV;15 a 19;25;22;6;5,5
HRJP;agosto;2020;V;20 a 24;40;12;7;4,8
HRJP;agosto;2020;VI;25 a 29;55;0;0;0,0
HRJP;agosto;2020;VII;30 a 34;75;0;0;0,0
HRJP;agosto;2020;VIII;> 34;85;0;0;0,0
HRJP;setembro;2020;I;0 a 4;4;0;1;0,0
HRJP;setembro;2020;II;5 a 9;8;2;5;0,16
HRJP;setembro;2020;III;10 a 14;15;1;9;0,15
HRJP;setembro;2020;IV;15 a 19;25;6;14;1,5
HRJP;setembro;2020;V;20 a 24;40;3;3;1,2
HRJP;setembro;2020;VI;25 a 29;55;0;3;0,0
HRJP;setembro;2020;VII;30 a 34;75;0;2;0,0
HRJP;setembro;2020;VIII;> 34;85;0;0;0,0
HRJP;outubro;2020;I;0 a 4;4;1;0;0,04
HRJP;outubro;2020;II;5 a 9;8;1;0;0,08
HRJP;outubro;2020;III;10 a 14;15;24;3;3,6
HRJP;outubro;2020;IV;15 a 19;25;23;10;5,75
HRJP;outubro;2020;V;20 a 24;40;7;3;2,8
HRJP;outubro;2020;VI;25 a 29;55;0;0;0,0
HRJP;outubro;2020;VII;30 a 34;75;0;0;0,0
HRJP;outubro;2020;VIII;> 34;85;0;0;0,0
HRJP;novembro;2020;I;0 a 4;4;0;0;0,0
HRJP;novembro;2020;II;5 a 9;8;1;0;0,08
HRJP;novembro;2020;III;10 a 14;15;19;3;2,85
HRJP;novembro;2020;IV;15 a 19;25;28;9;7,0
HRJP;novembro;2020;V;20 a 24;40;8;4;3,2
HRJP;novembro;2020;VI;25 a 29;55;0;0;0,0
HRJP;novembro;2020;VII;30 a 34;75;0;0;0,0
HRJP;novembro;2020;VIII;> 34;85;0;0;0,0
HRJP;dezembro;2020;I;0 a 4;4;2;0;0,08
HRJP;dezembro;2020;II;5 a 9;8;2;0;0,16
HRJP;dezembro;2020;III;10 a 14;15;20;2;3,0
HRJP;dezembro;2020;IV;15 a 19;25;25;9;6,25
HRJP;dezembro;2020;V;20 a 24;40;12;6;4,8
HRJP;dezembro;2020;VI;25 a 29;55;0;0;0,0
HRJP;dezembro;2020;VII;30 a 34;75;0;0;0,0
HRJP;dezembro;2020;VIII;> 34;85;0;0;0,0
