unidade;mes;ano;grau;escore;predicao_obito;saidas;obitos_ocorridos;obitos_esperados
HRAD;Setembro;2022;IV;15 a 19;25;7;0;1,75
HRAD;Setembro;2022;V;20 a 24;40;2;1;0,8
HRAD;Setembro;2022;VI;25 a 29;55;0;2;0,0
HRAD;Setembro;2022;VII;30 a 34;75;0;0;0,0
HRAD;Setembro;2022;VIII;> 34;85;0;0;0,0
HRAD;Outubro;2022;I;0 a 4;4;0;0;0,0
HRAD;Outubro;2022;II;5 a 9;8;0;0;0,0
HRAD;Outubro;2022;III;10 a 14;15;5;0;0,75
HRAD;Outubro;2022;IV;15 a 19;25;8;0;2,0
HRAD;Outubro;2022;V;20 a 24;40;2;0;0,8
HRAD;Outubro;2022;VI;25 a 29;55;1;2;0,55
HRAD;Outubro;2022;VII;30 a 34;75;1;0;0,75
HRAD;Outubro;2022;VIII;> 34;85;0;0;0,0
HRAD;Novembro;2022;I;0 a 4;4;0;0;0,0
HRAD;Novembro;2022;II;5 a 9;8;1;0;0,08
HRAD;Novembro;2022;III;10 a 14;15;3;1;0,45
HRAD;Novembro;2022;IV;15 a 19;25;6;0;1,5
HRAD;Novembro;2022;V;20 a 24;40;4;3;1,6
HRAD;Novembro;2022;VI;25 a 29;55;2;2;1,1
HRAD;Novembro;2022;VII;30 a 34;75;0;0;0,0
HRAD;Novembro;2022;VIII;> 34;85;0;0;0,0
HRAD;Dezembro;2022;I;0 a 4;4;0;0;0,0
HRAD;Dezembro;2022;II;5 a 9;8;3;0;0,24
HRAD;Dezembro;2022;III;10 a 14;15;4;1;0,6
HRAD;Dezembro;2022;IV;15 a 19;25;8;1;2,0
HRAD;Dezembro;2022;V;20 a 24;40;2;2;0,8
HRAD;Dezembro;2022;VI;25 a 29;55;3;2;1,65
HRAD;Dezembro;2022;VII;30 a 34;75;1;1;0,75
HRAD;Dezembro;2022;VIII;> 34;85;0;0;0,0
HRBJA;Janeiro;2022;I;0 a 4;4;0;0;0,0
HRBJA;Janeiro;2022;II;5 a 9;8;3;2;0,24
HRBJA;Janeiro;2022;III;10 a 14;15;5;0;0,75
HRBJA;Janeiro;2022;IV;15 a 19;25;4;1;1,0
HRBJA;Janeiro;2022;V;20 a 24;40;3;1;1,2
HRBJA;Janeiro;2022;VI;25 a 29;55;2;1;1,1
HRBJA;Janeiro;2022;VII;30 a 34;75;1;1;0,75
HRBJA;Janeiro;2022;VIII;> 34;85;0;0;0,0
HRBJA;Fevereiro;2022;I;0 a 4;4;0;0;0,0
HRBJA;Fevereiro;2022;II;5 a 9;8;2;0;0,16
HRBJA;Fevereiro;2022;III;10 a 14;15;5;0;0,75
HRBJA;Fevereiro;2022;IV;15 a 19;25;4;1;1,0
HRBJA;Fevereiro;2022;V;20 a 24;40;4;0;1,6
HRBJA;Fevereiro;2022;VI;25 a 29;55;4;3;2,2
HRBJA;Fevereiro;2022;VII;30 a 34;75;1;1;0,75
HRBJA;Fevereiro;2022;VIII;> 34;85;1;1;0,85
HRBJA;Mar̤o;2022;I;0 a 4;4;0;0;0,0
HRBJA;Mar̤o;2022;II;5 a 9;8;2;1;0,16
HRBJA;Mar̤o;2022;III;10 a 14;15;2;0;0,3
HRBJA;Mar̤o;2022;IV;15 a 19;25;6;1;1,5
HRBJA;Mar̤o;2022;V;20 a 24;40;5;1;2,0
HRBJA;Mar̤o;2022;VI;25 a 29;55;4;3;2,2
HRBJA;Mar̤o;2022;VII;30 a 34;75;0;0;0,0
HRBJA;Mar̤o;2022;VIII;> 34;85;0;0;0,0
HRBJA;Abril;2022;I;0 a 4;4;0;0;0,0
HRBJA;Abril;2022;II;5 a 9;8;2;0;0,16
HRBJA;Abril;2022;III;10 a 14;15;3;0;0,45
HRBJA;Abril;2022;IV;15 a 19;25;7;2;1,75
HRBJA;Abril;2022;V;20 a 24;40;5;2;2,0
HRBJA;Abril;2022;VI;25 a 29;55;1;0;0,55
HRBJA;Abril;2022;VII;30 a 34;75;1;1;0,75
HRBJA;Abril;2022;VIII;> 34;85;1;1;0,85
HRBJA;Maio;2022;I;0 a 4;4;0;0;0,0
HRBJA;Maio;2022;II;5 a 9;8;2;0;0,16
HRBJA;Maio;2022;III;10 a 14;15;3;0;0,45
HRBJA;Maio;2022;IV;15 a 19;25;9;2;2,25
HRBJA;Maio;2022;V;20 a 24;40;5;3;2,0
HRBJA;Maio;2022;VI;25 a 29;55;3;1;1,65
HRBJA;Maio;2022;VII;30 a 34;75;2;2;1,5
HRBJA;Maio;2022;VIII;> 34;85;1;1;0,85
HRBJA;Junho;2022;I;0 a 4;4;0;0;0,0
HRBJA;Junho;2022;II;5 a 9;8;0;0;0,0
HRBJA;Junho;2022;III;10 a 14;15;4;1;0,6
HRBJA;Junho;2022;IV;15 a 19;25;5;2;1,25
HRBJA;Junho;2022;V;20 a 24;40;6;0;2,4
HRBJA;Junho;2022;VI;25 a 29;55;2;1;1,1
HRBJA;Junho;2022;VII;30 a 34;75;1;1;0,75
HRBJA;Junho;2022;VIII;> 34;85;0;0;0,0
HRBJA;Julho;2022;I;0 a 4;4;0;0;0,0
HRBJA;Julho;2022;II;5 a 9;8;1;0;0,08
HRBJA;Julho;2022;III;10 a 14;15;2;0;0,3
HRBJA;Julho;2022;IV;15 a 19;25;7;2;1,75
HRBJA;Julho;2022;V;20 a 24;40;5;1;2,0
HRBJA;Julho;2022;VI;25 a 29;55;1;1;0,55
HRBJA;Julho;2022;VII;30 a 34;75;1;1;0,75
HRBJA;Julho;2022;VIII;> 34;85;0;0;0,0
HRBJA;Agosto;2022;I;0 a 4;4;0;0;0,0
HRBJA;Agosto;2022;II;5 a 9;8;1;0;0,08
HRBJA;Agosto;2022;III;10 a 14;15;2;0;0,3
HRBJA;Agosto;2022;IV;15 a 19;25;8;2;2,0
HRBJA;Agosto;2022;V;20 a 24;40;9;4;3,6
HRBJA;Agosto;2022;VI;25 a 29;55;2;1;1,1
HRBJA;Agosto;2022;VII;30 a 34;75;0;0;0,0
HRBJA;Agosto;2022;VIII;> 34;85;1;1;0,85
HRBJA;Setembro;2022;I;0 a 4;4;0;0;0,0
HRBJA;Setembro;2022;II;5 a 9;8;0;0;0,0
HRBJA;Setembro;2022;III;10 a 14;15;3;0;0,45
HRBJA;Setembro;2022;IV;15 a 19;25;7;1;1,75
HRBJA;Setembro;2022;V;20 a 24;40;7;2;2,8
HRBJA;Setembro;2022;VI;25 a 29;55;7;4;3,85
HRBJA;Setembro;2022;VII;30 a 34;75;0;0;0,0
HRBJA;Setembro;2022;VIII;> 34;85;1;1;0,85
HRBJA;Outubro;2022;I;0 a 4;4;0;0;0,0
HRBJA;Outubro;2022;II;5 a 9;8;0;0;0,0
HRBJA;Outubro;2022;III;10 a 14;15;2;1;0,3
HRBJA;Outubro;2022;IV;15 a 19;25;7;1;1,75
HRBJA;Outubro;2022;V;20 a 24;40;5;1;2,0
HRBJA;Outubro;2022;VI;25 a 29;55;4;2;2,2
HRBJA;Outubro;2022;VII;30 a 34;75;2;0;1,5
HRBJA;Outubro;2022;VIII;> 34;85;0;0;0,0
HRBJA;Novembro;2022;I;0 a 4;4;0;0;0,0
HRBJA;Novembro;2022;II;5 a 9;8;3;0;0,24
HRBJA;Novembro;2022;III;10 a 14;15;7;0;1,05
HRBJA;Novembro;2022;IV;15 a 19;25;6;0;1,5
HRBJA;Novembro;2022;V;20 a 24;40;5;3;2,0
HRBJA;Novembro;2022;VI;25 a 29;55;4;1;2,2
HRBJA;Novembro;2022;VII;30 a 34;75;0;0;0,0
HRBJA;Novembro;2022;VIII;> 34;85;0;0;0,0
HRBJA;Dezembro;2022;I;0 a 4;4;0;0;0,0
HRBJA;Dezembro;2022;II;5 a 9;8;2;0;0,16
HRBJA;Dezembro;2022;III;10 a 14;15;4;1;0,6
HRBJA;Dezembro;2022;IV;15 a 19;25;6;1;1,5
HRBJA;Dezembro;2022;V;20 a 24;40;4;3;1,6
HRBJA;Dezembro;2022;VI;25 a 29;55;2;1;1,1
HRBJA;Dezembro;2022;VII;30 a 34;75;1;0;0,75
HRBJA;Dezembro;2022;VIII;> 34;85;1;0;0,85
HRJP;Janeiro;2022;I;0 a 4;4;0;0;0,0
HRJP;Janeiro;2022;II;5 a 9;8;3;0;0,24
HRJP;Janeiro;2022;III;10 a 14;15;4;0;0,6
HRJP;Janeiro;2022;IV;15 a 19;25;5;1;1,25
HRJP;Janeiro;2022;V;20 a 24;40;4;1;1,6
HRJP;Janeiro;2022;VI;25 a 29;55;2;1;1,1
HRJP;Janeiro;2022;VII;30 a 34;75;5;1;3,75
HRJP;Janeiro;2022;VIII;> 34;85;0;0;0,0
HRJP;Fevereiro;2022;I;0 a 4;4;5;0;0,2
HRJP;Fevereiro;2022;II;5 a 9;8;1;0;0,08
HRJP;Fevereiro;2022;III;10 a 14;15;5;0;0,75
HRJP;Fevereiro;2022;IV;15 a 19;25;13;1;3,25
HRJP;Fevereiro;2022;V;20 a 24;40;5;0;2,0
HRJP;Fevereiro;2022;VI;25 a 29;55;5;0;2,75
HRJP;Fevereiro;2022;VII;30 a 34;75;1;2;0,75
HRJP;Fevereiro;2022;VIII;> 34;85;0;0;0,0
HRJP;Mar̤o;2022;I;0 a 4;4;0;2;0,0
HRJP;Mar̤o;2022;II;5 a 9;8;0;0;0,0
HRJP;Mar̤o;2022;III;10 a 14;15;7;0;1,05
HRJP;Mar̤o;2022;IV;15 a 19;25;5;3;1,25
HRJP;Mar̤o;2022;V;20 a 24;40;4;3;1,6
HRJP;Mar̤o;2022;VI;25 a 29;55;4;0;2,2
HRJP;Mar̤o;2022;VII;30 a 34;75;0;0;0,0
HRJP;Mar̤o;2022;VIII;> 34;85;0;1;0,0
HRJP;Abril;2022;I;0 a 4;4;4;2;0,16
HRJP;Abril;2022;II;5 a 9;8;0;0;0,0
HRJP;Abril;2022;III;10 a 14;15;1;1;0,15
HRJP;Abril;2022;IV;15 a 19;25;6;2;1,5
HRJP;Abril;2022;V;20 a 24;40;7;5;2,8
HRJP;Abril;2022;VI;25 a 29;55;2;2;1,1
HRJP;Abril;2022;VII;30 a 34;75;0;1;0,0
HRJP;Abril;2022;VIII;> 34;85;0;1;0,0
HRJP;Maio;2022;I;0 a 4;4;0;0;0,0
HRJP;Maio;2022;II;5 a 9;8;2;0;0,16
HRJP;Maio;2022;III;10 a 14;15;3;1;0,45
HRJP;Maio;2022;IV;15 a 19;25;3;2;0,75
HRJP;Maio;2022;V;20 a 24;40;1;1;0,4
HRJP;Maio;2022;VI;25 a 29;55;5;0;2,75
HRJP;Maio;2022;VII;30 a 34;75;0;1;0,0
HRJP;Maio;2022;VIII;> 34;85;0;1;0,0
HRJP;Junho;2022;I;0 a 4;4;3;0;0,12
HRJP;Junho;2022;II;5 a 9;8;0;0;0,0
HRJP;Junho;2022;III;10 a 14;15;5;1;0,75
HRJP;Junho;2022;IV;15 a 19;25;7;2;1,75
HRJP;Junho;2022;V;20 a 24;40;4;2;1,6
HRJP;Junho;2022;VI;25 a 29;55;5;0;2,75
HRJP;Junho;2022;VII;30 a 34;75;1;2;0,75
HRJP;Junho;2022;VIII;> 34;85;1;2;0,85
HRJP;Julho;2022;I;0 a 4;4;1;1;0,04
HRJP;Julho;2022;II;5 a 9;8;0;0;0,0
HRJP;Julho;2022;III;10 a 14;15;1;0;0,15
HRJP;Julho;2022;IV;15 a 19;25;3;2;0,75
HRJP;Julho;2022;V;20 a 24;40;0;2;0,0
HRJP;Julho;2022;VI;25 a 29;55;4;0;2,2
HRJP;Julho;2022;VII;30 a 34;75;1;2;0,75
HRJP;Julho;2022;VIII;> 34;85;0;1;0,0
HRJP;Agosto;2022;I;0 a 4;4;3;1;0,12
HRJP;Agosto;2022;II;5 a 9;8;3;0;0,24
HRJP;Agosto;2022;III;10 a 14;15;5;0;0,75
HRJP;Agosto;2022;IV;15 a 19;25;4;2;1,0
HRJP;Agosto;2022;V;20 a 24;40;5;2;2,0
HRJP;Agosto;2022;VI;25 a 29;55;3;2;1,65
HRJP;Agosto;2022;VII;30 a 34;75;1;1;0,75
HRJP;Agosto;2022;VIII;> 34;85;0;1;0,0
HRJP;Setembro;2022;I;0 a 4;4;0;0;0,0
HRJP;Setembro;2022;II;5 a 9;8;2;0;0,16
HRJP;Setembro;2022;III;10 a 14;15;11;0;1,65
HRJP;Setembro;2022;IV;15 a 19;25;4;1;1,0
HRJP;Setembro;2022;V;20 a 24;40;6;1;2,4
HRJP;Setembro;2022;VI;25 a 29;55;0;0;0,0
HRJP;Setembro;2022;VII;30 a 34;75;2;1;1,5
HRJP;Setembro;2022;VIII;> 34;85;0;0;0,0
HRJP;Outubro;2022;I;0 a 4;4;0;0;0,0
HRJP;Outubro;2022;II;5 a 9;8;1;0;0,08
HRJP;Outubro;2022;III;10 a 14;15;5;0;0,75
HRJP;Outubro;2022;IV;15 a 19;25;6;0;1,5
HRJP;Outubro;2022;V;20 a 24;40;4;1;1,6
HRJP;Outubro;2022;VI;25 a 29;55;4;2;2,2
HRJP;Outubro;2022;VII;30 a 34;75;0;2;0,0
HRJP;Outubro;2022;VIII;> 34;85;0;2;0,0
HRJP;Novembro;2022;I;0 a 4;4;0;0;0,0
HRJP;Novembro;2022;II;5 a 9;8;2;0;0,16
HRJP;Novembro;2022;III;10 a 14;15;4;1;0,6
HRJP;Novembro;2022;IV;15 a 19;25;8;1;2,0
HRJP;Novembro;2022;V;20 a 24;40;10;2;4,0
HRJP;Novembro;2022;VI;25 a 29;55;3;1;1,65
HRJP;Novembro;2022;VII;30 a 34;75;0;0;0,0
HRJP;Novembro;2022;VIII;> 34;85;0;0;0,0
HRJP;Dezembro;2022;I;0 a 4;4;0;0;0,0
HRJP;Dezembro;2022;II;5 a 9;8;2;0;0,16
HRJP;Dezembro;2022;III;10 a 14;15;6;0;0,9
HRJP;Dezembro;2022;IV;15 a 19;25;13;2;3,25
HRJP;Dezembro;2022;V;20 a 24;40;4;2;1,6
HRJP;Dezembro;2022;VI;25 a 29;55;1;1;0,55
HRJP;Dezembro;2022;VII;30 a 34;75;2;0;1,5
HRJP;Dezembro;2022;VIII;> 34;85;0;0;0,0
MOV;Janeiro;2022;I;0 a 4;4;4;0;0,16
MOV;Janeiro;2022;II;5 a 9;8;4;0;0,32
MOV;Janeiro;2022;III;10 a 14;15;6;0;0,9
MOV;Janeiro;2022;IV;15 a 19;25;5;0;1,25
MOV;Janeiro;2022;V;20 a 24;40;3;0;1,2
MOV;Janeiro;2022;VI;25 a 29;55;0;0;0,0
MOV;Janeiro;2022;VII;30 a 34;75;1;0;0,75
MOV;Janeiro;2022;VIII;> 34;85;0;0;0,0
MOV;Fevereiro;2022;I;0 a 4;4;0;0;0,0
MOV;Fevereiro;2022;II;5 a 9;8;7;0;0,56
MOV;Fevereiro;2022;III;10 a 14;15;3;0;0,45
MOV;Fevereiro;2022;IV;15 a 19;25;7;0;1,75
MOV;Fevereiro;2022;V;20 a 24;40;2;0;0,8
MOV;Fevereiro;2022;VI;25 a 29;55;2;0;1,1
MOV;Fevereiro;2022;VII;30 a 34;75;0;0;0,0
MOV;Fevereiro;2022;VIII;> 34;85;0;0;0,0
MOV;Mar̤o;2022;I;0 a 4;4;1;0;0,04
MOV;Mar̤o;2022;II;5 a 9;8;8;0;0,64
MOV;Mar̤o;2022;III;10 a 14;15;10;0;1,5
MOV;Mar̤o;2022;IV;15 a 19;25;4;0;1,0
MOV;Mar̤o;2022;V;20 a 24;40;7;0;2,8
MOV;Mar̤o;2022;VI;25 a 29;55;1;0;0,55
MOV;Mar̤o;2022;VII;30 a 34;75;0;0;0,0
MOV;Mar̤o;2022;VIII;> 34;85;0;0;0,0
MOV;Abril;2022;I;0 a 4;4;1;0;0,04
MOV;Abril;2022;II;5 a 9;8;3;0;0,24
MOV;Abril;2022;III;10 a 14;15;13;0;1,95
MOV;Abril;2022;IV;15 a 19;25;11;0;2,75
MOV;Abril;2022;V;20 a 24;40;0;0;0,0
MOV;Abril;2022;VI;25 a 29;55;0;0;0,0
MOV;Abril;2022;VII;30 a 34;75;0;0;0,0
MOV;Abril;2022;VIII;> 34;85;0;0;0,0
MOV;Maio;2022;I;0 a 4;4;2;0;0,08
MOV;Maio;2022;II;5 a 9;8;4;0;0,32
MOV;Maio;2022;III;10 a 14;15;10;0;1,5
MOV;Maio;2022;IV;15 a 19;25;8;0;2,0
MOV;Maio;2022;V;20 a 24;40;1;0;0,4
MOV;Maio;2022;VI;25 a 29;55;1;0;0,55
MOV;Maio;2022;VII;30 a 34;75;0;0;0,0
MOV;Maio;2022;VIII;> 34;85;0;0;0,0
MOV;Junho;2022;I;0 a 4;4;3;0;0,12
MOV;Junho;2022;II;5 a 9;8;9;0;0,72
MOV;Junho;2022;III;10 a 14;15;13;0;1,95
MOV;Junho;2022;IV;15 a 19;25;7;0;1,75
MOV;Junho;2022;V;20 a 24;40;2;0;0,8
MOV;Junho;2022;VI;25 a 29;55;0;0;0,0
MOV;Junho;2022;VII;30 a 34;75;0;0;0,0
MOV;Junho;2022;VIII;> 34;85;0;0;0,0
MOV;Julho;2022;I;0 a 4;4;1;0;0,04
MOV;Julho;2022;II;5 a 9;8;4;0;0,32
MOV;Julho;2022;III;10 a 14;15;12;0;1,8
MOV;Julho;2022;IV;15 a 19;25;5;0;1,25
MOV;Julho;2022;V;20 a 24;40;4;0;1,6
MOV;Julho;2022;VI;25 a 29;55;3;1;1,65
MOV;Julho;2022;VII;30 a 34;75;0;1;0,0
MOV;Julho;2022;VIII;> 34;85;2;1;1,7
MOV;Agosto;2022;I;0 a 4;4;1;0;0,04
MOV;Agosto;2022;II;5 a 9;8;5;0;0,4
MOV;Agosto;2022;III;10 a 14;15;15;0;2,25
MOV;Agosto;2022;IV;15 a 19;25;6;0;1,5
MOV;Agosto;2022;V;20 a 24;40;4;0;1,6
MOV;Agosto;2022;VI;25 a 29;55;2;1;1,1
MOV;Agosto;2022;VII;30 a 34;75;1;1;0,75
MOV;Agosto;2022;VIII;> 34;85;0;1;0,0
MOV;Setembro;2022;I;0 a 4;4;1;0;0,04
MOV;Setembro;2022;II;5 a 9;8;6;0;0,48
MOV;Setembro;2022;III;10 a 14;15;9;0;1,35
MOV;Setembro;2022;IV;15 a 19;25;8;0;2,0
MOV;Setembro;2022;V;20 a 24;40;5;0;2,0
MOV;Setembro;2022;VI;25 a 29;55;2;0;1,1
MOV;Setembro;2022;VII;30 a 34;75;0;0;0,0
MOV;Setembro;2022;VIII;> 34;85;0;0;0,0
MOV;Outubro;2022;I;0 a 4;4;1;0;0,04
MOV;Outubro;2022;II;5 a 9;8;5;0;0,4
MOV;Outubro;2022;III;10 a 14;15;13;0;1,95
MOV;Outubro;2022;IV;15 a 19;25;9;0;2,25
MOV;Outubro;2022;V;20 a 24;40;1;0;0,4
MOV;Outubro;2022;VI;25 a 29;55;0;0;0,0
MOV;Outubro;2022;VII;30 a 34;75;0;0;0,0
MOV;Outubro;2022;VIII;> 34;85;0;0;0,0
MOV;Novembro;2022;I;0 a 4;4;2;0;0,08
MOV;Novembro;2022;II;5 a 9;8;8;0;0,64
MOV;Novembro;2022;III;10 a 14;15;11;0;1,65
MOV;Novembro;2022;IV;15 a 19;25;8;0;2,0
MOV;Novembro;2022;V;20 a 24;40;1;0;0,4
MOV;Novembro;2022;VI;25 a 29;55;2;0;1,1
MOV;Novembro;2022;VII;30 a 34;75;0;0;0,0
MOV;Novembro;2022;VIII;> 34;85;0;0;0,0
MOV;Dezembro;2022;I;0 a 4;4;1;0;0,04
MOV;Dezembro;2022;II;5 a 9;8;10;0;0,8
MOV;Dezembro;2022;III;10 a 14;15;12;0;1,8
MOV;Dezembro;2022;IV;15 a 19;25;3;0;0,75
MOV;Dezembro;2022;V;20 a 24;40;5;0;2,0
MOV;Dezembro;2022;VI;25 a 29;55;3;0;1,65
MOV;Dezembro;2022;VII;30 a 34;75;1;0;0,75
MOV;Dezembro;2022;VIII;> 34;85;0;0;0,0
