unidade;mes;ano;grau;escore;predicao_obito;saidas;obitos_ocorridos;obitos_esperados
HEM;dezembro;2018;V;20 a 24;40;9;1;3,6
HEM;dezembro;2018;VI;25 a 29;55;3;1;1,65
HEM;dezembro;2018;VII;30 a 34;75;2;0;1,5
HEM;dezembro;2018;VIII;> 34;85;2;0;1,7
HAC;janeiro;2018;I;0 a 4;4;1;0;0,04
HAC;janeiro;2018;II;5 a 9;8;7;0;0,56
HAC;janeiro;2018;III;10 a 14;15;5;0;0,75
HAC;janeiro;2018;IV;15 a 19;25;3;1;0,75
HAC;janeiro;2018;V;20 a 24;40;5;0;2,0
HAC;janeiro;2018;VI;25 a 29;55;3;0;1,65
HAC;janeiro;2018;VII;30 a 34;75;1;1;0,75
HAC;janeiro;2018;VIII;> 34;85;1;1;0,85
HAC;fevereiro;2018;I;0 a 4;4;1;0;0,04
HAC;fevereiro;2018;II;5 a 9;8;0;0;0,0
HAC;fevereiro;2018;III;10 a 14;15;4;0;0,6
HAC;fevereiro;2018;IV;15 a 19;25;1;0;0,25
HAC;fevereiro;2018;V;20 a 24;40;0;0;0,0
HAC;fevereiro;2018;VI;25 a 29;55;1;0;0,55
HAC;fevereiro;2018;VII;30 a 34;75;0;0;0,0
HAC;fevereiro;2018;VIII;> 34;85;2;2;1,7
HAC;mar̤o;2018;I;0 a 4;4;2;0;0,08
HAC;mar̤o;2018;II;5 a 9;8;5;0;0,4
HAC;mar̤o;2018;III;10 a 14;15;13;0;1,95
HAC;mar̤o;2018;IV;15 a 19;25;7;1;1,75
HAC;mar̤o;2018;V;20 a 24;40;6;1;2,4
HAC;mar̤o;2018;VI;25 a 29;55;2;1;1,1
HAC;mar̤o;2018;VII;30 a 34;75;1;1;0,75
HAC;mar̤o;2018;VIII;> 34;85;1;1;0,85
HAC;abril;2018;I;0 a 4;4;0;0;0,0
HAC;abril;2018;II;5 a 9;8;6;0;0,48
HAC;abril;2018;III;10 a 14;15;1;0;0,15
HAC;abril;2018;IV;15 a 19;25;7;1;1,75
HAC;abril;2018;V;20 a 24;40;8;2;3,2
HAC;abril;2018;VI;25 a 29;55;1;0;0,55
HAC;abril;2018;VII;30 a 34;75;0;0;0,0
HAC;abril;2018;VIII;> 34;85;1;1;0,85
HAC;maio;2018;I;0 a 4;4;0;0;0,0
HAC;maio;2018;II;5 a 9;8;2;0;0,16
HAC;maio;2018;III;10 a 14;15;4;0;0,6
HAC;maio;2018;IV;15 a 19;25;3;0;0,75
HAC;maio;2018;V;20 a 24;40;5;2;2,0
HAC;maio;2018;VI;25 a 29;55;0;0;0,0
HAC;maio;2018;VII;30 a 34;75;1;1;0,75
HAC;maio;2018;VIII;> 34;85;0;0;0,0
HAC;junho;2018;I;0 a 4;4;0;0;0,0
HAC;junho;2018;II;5 a 9;8;1;1;0,08
HAC;junho;2018;III;10 a 14;15;3;0;0,45
HAC;junho;2018;IV;15 a 19;25;2;0;0,5
HAC;junho;2018;V;20 a 24;40;3;2;1,2
HAC;junho;2018;VI;25 a 29;55;1;1;0,55
HAC;junho;2018;VII;30 a 34;75;1;1;0,75
HAC;junho;2018;VIII;> 34;85;0;0;0,0
HAC;julho;2018;I;0 a 4;4;2;0;0,08
HAC;julho;2018;II;5 a 9;8;3;0;0,24
HAC;julho;2018;III;10 a 14;15;5;0;0,75
HAC;julho;2018;IV;15 a 19;25;5;2;1,25
HAC;julho;2018;V;20 a 24;40;3;0;1,2
HAC;julho;2018;VI;25 a 29;55;4;2;2,2
HAC;julho;2018;VII;30 a 34;75;2;1;1,5
HAC;julho;2018;VIII;> 34;85;1;1;0,85
HAC;agosto;2018;I;0 a 4;4;2;0;0,08
HAC;agosto;2018;II;5 a 9;8;4;1;0,32
HAC;agosto;2018;III;10 a 14;15;13;0;1,95
HAC;agosto;2018;IV;15 a 19;25;12;0;3,0
HAC;agosto;2018;V;20 a 24;40;5;1;2,0
HAC;agosto;2018;VI;25 a 29;55;0;0;0,0
HAC;agosto;2018;VII;30 a 34;75;1;0;0,75
HAC;agosto;2018;VIII;> 34;85;0;0;0,0
HAC;setembro;2018;I;0 a 4;4;3;0;0,12
HAC;setembro;2018;II;5 a 9;8;7;0;0,56
HAC;setembro;2018;III;10 a 14;15;10;0;1,5
HAC;setembro;2018;IV;15 a 19;25;5;0;1,25
HAC;setembro;2018;V;20 a 24;40;3;0;1,2
HAC;setembro;2018;VI;25 a 29;55;1;0;0,55
HAC;setembro;2018;VII;30 a 34;75;1;0;0,75
HAC;setembro;2018;VIII;> 34;85;0;0;0,0
HAC;outubro;2018;I;0 a 4;4;0;0;0,0
HAC;outubro;2018;II;5 a 9;8;1;0;0,08
HAC;outubro;2018;III;10 a 14;15;6;2;0,9
HAC;outubro;2018;IV;15 a 19;25;5;1;1,25
HAC;outubro;2018;V;20 a 24;40;2;0;0,8
HAC;outubro;2018;VI;25 a 29;55;1;0;0,55
HAC;outubro;2018;VII;30 a 34;75;1;1;0,75
HAC;outubro;2018;VIII;> 34;85;0;0;0,0
HAC;novembro;2018;I;0 a 4;4;0;0;0,0
HAC;novembro;2018;II;5 a 9;8;12;0;0,96
HAC;novembro;2018;III;10 a 14;15;8;0;1,2
HAC;novembro;2018;IV;15 a 19;25;3;0;0,75
HAC;novembro;2018;V;20 a 24;40;5;1;2,0
HAC;novembro;2018;VI;25 a 29;55;3;2;1,65
HAC;novembro;2018;VII;30 a 34;75;1;0;0,75
HAC;novembro;2018;VIII;> 34;85;1;1;0,85
HRJP;janeiro;2018;I;0 a 4;4;2;0;0,08
HRJP;janeiro;2018;II;5 a 9;8;4;0;0,32
HRJP;janeiro;2018;III;10 a 14;15;3;1;0,45
HRJP;janeiro;2018;IV;15 a 19;25;5;0;1,25
HRJP;janeiro;2018;V;20 a 24;40;1;1;0,4
HRJP;janeiro;2018;VI;25 a 29;55;0;0;0,0
HRJP;janeiro;2018;VII;30 a 34;75;2;1;1,5
HRJP;janeiro;2018;VIII;> 34;85;1;1;0,85
HRJP;fevereiro;2018;I;0 a 4;4;1;0;0,04
HRJP;fevereiro;2018;II;5 a 9;8;1;0;0,08
HRJP;fevereiro;2018;III;10 a 14;15;0;0;0,0
HRJP;fevereiro;2018;IV;15 a 19;25;4;2;1,0
HRJP;fevereiro;2018;V;20 a 24;40;3;0;1,2
HRJP;fevereiro;2018;VI;25 a 29;55;3;2;1,65
HRJP;fevereiro;2018;VII;30 a 34;75;2;1;1,5
HRJP;fevereiro;2018;VIII;> 34;85;1;0;0,85
HRJP;mar̤o;2018;I;0 a 4;4;2;0;0,08
HRJP;mar̤o;2018;II;5 a 9;8;6;0;0,48
HRJP;mar̤o;2018;III;10 a 14;15;4;2;0,6
HRJP;mar̤o;2018;IV;15 a 19;25;2;0;0,5
HRJP;mar̤o;2018;V;20 a 24;40;3;0;1,2
HRJP;mar̤o;2018;VI;25 a 29;55;4;1;2,2
HRJP;mar̤o;2018;VII;30 a 34;75;1;0;0,75
HRJP;mar̤o;2018;VIII;> 34;85;0;0;0,0
HRJP;abril;2018;I;0 a 4;4;4;0;0,16
HRJP;abril;2018;II;5 a 9;8;4;0;0,32
HRJP;abril;2018;III;10 a 14;15;2;0;0,3
HRJP;abril;2018;IV;15 a 19;25;3;0;0,75
HRJP;abril;2018;V;20 a 24;40;4;0;1,6
HRJP;abril;2018;VI;25 a 29;55;2;1;1,1
HRJP;abril;2018;VII;30 a 34;75;0;0;0,0
HRJP;abril;2018;VIII;> 34;85;0;0;0,0
HRJP;maio;2018;I;0 a 4;4;3;0;0,12
HRJP;maio;2018;II;5 a 9;8;3;1;0,24
HRJP;maio;2018;III;10 a 14;15;4;0;0,6
HRJP;maio;2018;IV;15 a 19;25;7;0;1,75
HRJP;maio;2018;V;20 a 24;40;4;1;1,6
HRJP;maio;2018;VI;25 a 29;55;2;1;1,1
HRJP;maio;2018;VII;30 a 34;75;0;0;0,0
HRJP;maio;2018;VIII;> 34;85;0;0;0,0
HRJP;junho;2018;I;0 a 4;4;6;0;0,24
HRJP;junho;2018;II;5 a 9;8;1;0;0,08
HRJP;junho;2018;III;10 a 14;15;5;0;0,75
HRJP;junho;2018;IV;15 a 19;25;6;1;1,5
HRJP;junho;2018;V;20 a 24;40;5;1;2,0
HRJP;junho;2018;VI;25 a 29;55;1;0;0,55
HRJP;junho;2018;VII;30 a 34;75;0;0;0,0
HRJP;junho;2018;VIII;> 34;85;1;1;0,85
HRJP;julho;2018;I;0 a 4;4;5;1;0,2
HRJP;julho;2018;II;5 a 9;8;2;0;0,16
HRJP;julho;2018;III;10 a 14;15;4;0;0,6
HRJP;julho;2018;IV;15 a 19;25;5;1;1,25
HRJP;julho;2018;V;20 a 24;40;3;0;1,2
HRJP;julho;2018;VI;25 a 29;55;1;0;0,55
HRJP;julho;2018;VII;30 a 34;75;0;0;0,0
HRJP;julho;2018;VIII;> 34;85;0;0;0,0
HRJP;agosto;2018;I;0 a 4;4;1;0;0,04
HRJP;agosto;2018;II;5 a 9;8;5;0;0,4
HRJP;agosto;2018;III;10 a 14;15;4;0;0,6
HRJP;agosto;2018;IV;15 a 19;25;5;0;1,25
HRJP;agosto;2018;V;20 a 24;40;7;2;2,8
HRJP;agosto;2018;VI;25 a 29;55;1;0;0,55
HRJP;agosto;2018;VII;30 a 34;75;2;1;1,5
HRJP;agosto;2018;VIII;> 34;85;0;0;0,0
HRJP;setembro;2018;I;0 a 4;4;1;0;0,04
HRJP;setembro;2018;II;5 a 9;8;5;0;0,4
HRJP;setembro;2018;III;10 a 14;15;5;0;0,75
HRJP;setembro;2018;IV;15 a 19;25;3;1;0,75
HRJP;setembro;2018;V;20 a 24;40;3;1;1,2
HRJP;setembro;2018;VI;25 a 29;55;2;2;1,1
HRJP;setembro;2018;VII;30 a 34;75;0;0;0,0
HRJP;setembro;2018;VIII;> 34;85;1;0;0,85
HRJP;outubro;2018;I;0 a 4;4;0;0;0,0
HRJP;outubro;2018;II;5 a 9;8;5;1;0,4
HRJP;outubro;2018;III;10 a 14;15;12;2;1,8
HRJP;outubro;2018;IV;15 a 19;25;11;1;2,75
HRJP;outubro;2018;V;20 a 24;40;0;0;0,0
HRJP;outubro;2018;VI;25 a 29;55;0;0;0,0
HRJP;outubro;2018;VII;30 a 34;75;0;0;0,0
HRJP;outubro;2018;VIII;> 34;85;1;0;0,85
HRJP;novembro;2018;I;0 a 4;4;4;0;0,16
HRJP;novembro;2018;II;5 a 9;8;8;1;0,64
HRJP;novembro;2018;III;10 a 14;15;5;1;0,75
HRJP;novembro;2018;IV;15 a 19;25;10;5;2,5
HRJP;novembro;2018;V;20 a 24;40;1;0;0,4
HRJP;novembro;2018;VI;25 a 29;55;2;0;1,1
HRJP;novembro;2018;VII;30 a 34;75;1;1;0,75
HRJP;novembro;2018;VIII;> 34;85;3;1;2,55
HRJP;dezembro;2018;I;0 a 4;4;2;0;0,08
HRJP;dezembro;2018;II;5 a 9;8;4;0;0,32
HRJP;dezembro;2018;III;10 a 14;15;20;3;3,0
HRJP;dezembro;2018;IV;15 a 19;25;10;4;2,5
HRJP;dezembro;2018;V;20 a 24;40;2;1;0,8
HRJP;dezembro;2018;VI;25 a 29;55;0;0;0,0
HRJP;dezembro;2018;VII;30 a 34;75;1;1;0,75
HRJP;dezembro;2018;VIII;> 34;85;1;0;0,85
MOV;janeiro;2018;I;0 a 4;4;0;0;0,0
MOV;janeiro;2018;II;5 a 9;8;5;0;0,4
MOV;janeiro;2018;III;10 a 14;15;10;0;1,5
MOV;janeiro;2018;IV;15 a 19;25;9;1;2,25
MOV;janeiro;2018;V;20 a 24;40;5;1;2,0
MOV;janeiro;2018;VI;25 a 29;55;2;1;1,1
MOV;janeiro;2018;VII;30 a 34;75;1;0;0,75
MOV;janeiro;2018;VIII;> 34;85;0;0;0,0
MOV;fevereiro;2018;I;0 a 4;4;0;0;0,0
MOV;fevereiro;2018;II;5 a 9;8;2;0;0,16
MOV;fevereiro;2018;III;10 a 14;15;6;0;0,9
MOV;fevereiro;2018;IV;15 a 19;25;8;0;2,0
MOV;fevereiro;2018;V;20 a 24;40;6;0;2,4
MOV;fevereiro;2018;VI;25 a 29;55;2;0;1,1
MOV;fevereiro;2018;VII;30 a 34;75;1;0;0,75
MOV;fevereiro;2018;VIII;> 34;85;0;0;0,0
MOV;mar̤o;2018;I;0 a 4;4;1;0;0,04
MOV;mar̤o;2018;II;5 a 9;8;4;0;0,32
MOV;mar̤o;2018;III;10 a 14;15;8;1;1,2
MOV;mar̤o;2018;IV;15 a 19;25;3;1;0,75
MOV;mar̤o;2018;V;20 a 24;40;7;3;2,8
MOV;mar̤o;2018;VI;25 a 29;55;6;3;3,3
MOV;mar̤o;2018;VII;30 a 34;75;1;1;0,75
MOV;mar̤o;2018;VIII;> 34;85;1;1;0,85
MOV;abril;2018;I;0 a 4;4;0;0;0,0
MOV;abril;2018;II;5 a 9;8;6;0;0,48
MOV;abril;2018;III;10 a 14;15;8;1;1,2
MOV;abril;2018;IV;15 a 19;25;10;3;2,5
MOV;abril;2018;V;20 a 24;40;4;2;1,6
MOV;abril;2018;VI;25 a 29;55;1;1;0,55
MOV;abril;2018;VII;30 a 34;75;1;1;0,75
MOV;abril;2018;VIII;> 34;85;0;0;0,0
MOV;maio;2018;I;0 a 4;4;12;0;0,48
MOV;maio;2018;II;5 a 9;8;16;0;1,28
MOV;maio;2018;III;10 a 14;15;6;0;0,9
MOV;maio;2018;IV;15 a 19;25;2;0;0,5
MOV;maio;2018;V;20 a 24;40;5;1;2,0
MOV;maio;2018;VI;25 a 29;55;0;0;0,0
MOV;maio;2018;VII;30 a 34;75;0;0;0,0
MOV;maio;2018;VIII;> 34;85;0;0;0,0
MOV;junho;2018;I;0 a 4;4;3;0;0,12
MOV;junho;2018;II;5 a 9;8;4;0;0,32
MOV;junho;2018;III;10 a 14;15;8;0;1,2
MOV;junho;2018;IV;15 a 19;25;3;0;0,75
MOV;junho;2018;V;20 a 24;40;3;0;1,2
MOV;junho;2018;VI;25 a 29;55;3;0;1,65
MOV;junho;2018;VII;30 a 34;75;3;0;2,25
MOV;junho;2018;VIII;> 34;85;3;1;2,55
MOV;novembro;2018;I;0 a 4;4;9;0;0,36
MOV;novembro;2018;II;5 a 9;8;9;0;0,72
MOV;novembro;2018;III;10 a 14;15;3;0;0,45
MOV;novembro;2018;IV;15 a 19;25;3;0;0,75
MOV;novembro;2018;V;20 a 24;40;3;0;1,2
MOV;novembro;2018;VI;25 a 29;55;1;2;0,55
MOV;novembro;2018;VII;30 a 34;75;0;0;0,0
MOV;novembro;2018;VIII;> 34;85;1;1;0,85
